CD_CIDADE;NM_CIDADE;ESTADO
3912;SAO SEBASTIAO DA BARRA;MG
3913;SAO SEBASTIAO DA BELA VISTA;MG
5302;SAO SEBASTIAO DA BOA VISTA;PA
9588;SAO SEBASTIAO DA GRAMA;SP
9589;SAO SEBASTIAO DA SERRA;SP
3914;SAO SEBASTIAO DA VALA;MG
3915;SAO SEBASTIAO DA VARGEM ALEGRE;MG
3916;SAO SEBASTIAO DA VITORIA;MG
3917;SAO SEBASTIAO DE BRAUNAS;MG
6713;SAO SEBASTIAO DE CAMPOS;RJ
5533;SAO SEBASTIAO DE LAGOA DE ROCA;PB
5303;SAO SEBASTIAO DE VICOSA;PA
6714;SAO SEBASTIAO DO ALTO;RJ
3918;SAO SEBASTIAO DO ANTA;MG
9290;SAO SEBASTIAO DO ARVOREDO;SC
3919;SAO SEBASTIAO DO BAIXIO;MG
3188;SAO SEBASTIAO DO BARREADO;MG
3888;SAO SEBASTIAO DO BARREIRO;MG
3889;SAO SEBASTIAO DO BONSUCESSO;MG
3890;SAO SEBASTIAO DO BUGRE;MG
9123;SAO SEBASTIAO DO CAI;RS
3891;SAO SEBASTIAO DO GIL;MG
234;SAO SEBASTIAO DO LIVRAMENTO;AP
3892;SAO SEBASTIAO DO MARANHAO;MG
3893;SAO SEBASTIAO DO OCULO;MG
3894;SAO SEBASTIAO DO OESTE;MG
7530;SAO SEBASTIAO DO PARAIBA;RJ
3895;SAO SEBASTIAO DO PARAISO;MG
1083;SAO SEBASTIAO DO PASSE;BA
3896;SAO SEBASTIAO DO PONTAL;MG
1799;SAO SEBASTIAO DO RIO CLARO;GO
3897;SAO SEBASTIAO DO RIO PRETO;MG
3189;SAO SEBASTIAO DO RIO VERDE;MG
3190;SAO SEBASTIAO DO SACRAMENTO;MG
3898;SAO SEBASTIAO DO SOBERBO;MG
9291;SAO SEBASTIAO DO SUL;SC
10634;SAO SEBASTIAO DO TOCANTINS;TO
89;SAO SEBASTIAO DO UATUMA;AM
5564;SAO SEBASTIAO DO UMBUZEIRO;PB
7531;SAO SEBASTIAO DOS FERREIROS;RJ
3899;SAO SEBASTIAO DOS POCOES;MG
3191;SAO SEBASTIAO DOS ROBERTOS;MG
3192;SAO SEBASTIAO DOS TORRES;MG
9124;SAO SEPE;RS
5918;SAO SEVERINO;PE
7031;SAO SILVESTRE;PR
9590;SAO SILVESTRE DE JACAREI;SP
1800;SAO SIMAO;GO
9591;SAO SIMAO;SP
9106;SAO SIMAO;RS
3243;SAO THOME DAS LETRAS;MG
2322;SAO TIAGO;ES
3900;SAO TIAGO;MG
1084;SAO TIMOTEO;BA
3901;SAO TOMAS DE AQUINO;MG
7032;SAO TOME;PR
235;SAO TOME;AP
7755;SAO TOME;RN
1443;SAO TOME;CE
7033;SAO VALENTIM;PR
8048;SAO VALENTIM;RS
8366;SAO VALENTIM;RS
9088;SAO VALENTIM;RS
9089;SAO VALENTIM DO SUL;RS
8263;SAO VALENTIN DA GRUTA;RS
10571;SAO VALERIO DA NATIVIDADE;TO
8275;SAO VALERIO DO SUL;RS
8276;SAO VENDELINO;RS
1801;SAO VICENTE;GO
9592;SAO VICENTE;SP
4759;SAO VICENTE;PE
2073;SAO VICENTE;CE
2074;SAO VICENTE;CE
7034;SAO VICENTE;PR
3868;SAO VICENTE;MG
4862;SAO VICENTE;MT
7756;SAO VICENTE;RN
3869;SAO VICENTE DA ESTRELA;MG
3870;SAO VICENTE DE MINAS;MG
7532;SAO VICENTE DE PAULA;RJ
3871;SAO VICENTE DO GRAMA;MG
3872;SAO VICENTE DO RIO DOCE;MG
5536;SAO VICENTE DO SERIDO;PB
9090;SAO VICENTE DO SUL;RS
1815;SAO VICENTE FERRER;MA
4760;SAO VICENTE FERRER;PE
3873;SAO VITOR;MG
7035;SAPE;PR
5534;SAPE;PB
1085;SAPEACU;BA
9593;SAPEZAL;SP
4844;SAPEZAL;MT
9091;SAPIRANGA;RS
9292;SAPIRANGA;SC
2075;SAPO;CE
7036;SAPOPEMA;PR
3874;SAPUCAI;MG
3241;SAPUCAI-MIRIM;MG
609;SAPUCAIA;AL
2323;SAPUCAIA;ES
5176;SAPUCAIA;PA
7533;SAPUCAIA;RJ
67;SAPUCAIA;AL
3242;SAPUCAIA;MG
3875;SAPUCAIA DE GUANHAES;MG
3876;SAPUCAIA DO NORTE;MG
9092;SAPUCAIA DO SUL;RS
4761;SAPUCARANA;PE
2076;SAPUPARA;CE
7534;SAQUAREMA;RJ
7535;SARACURUNA;RJ
8368;SARAIVA;RS
9093;SARANDI;RS
7037;SARANDI;PR
2380;SARANDI;GO
7038;SARANDI;PR
3877;SARANDIRA;MG
9594;SARAPUI;SP
3878;SARDOA;MG
9595;SARUTAIA;SP
3879;SARZEDO;MG
1086;SATIRO DIAS;BA
68;SATUBA;AL
1816;SATUBINHA;MA
1087;SAUBARA;BA
3880;SAUDADE;MG
7039;SAUDADE DO IGUACU;PR
9194;SAUDADES;SC
1088;SAUDAVEL;BA
457;SAUDE;BA
5592;SAUE;PE
9195;SCHROEDER;SC
1089;SEABRA;BA
8668;SEARA;SC
9596;SEBASTIANOPOLIS DO SUL;SP
6153;SEBASTIAO BARROS;PI
2077;SEBASTIAO DE ABREU;CE
7536;SEBASTIAO DE LACERDA;RJ
294;SEBASTIAO LARANJEIRAS;BA
6154;SEBASTIAO LEAL;PI
9094;SEBERI;RS
7040;SEDE ALVORADA;PR
9096;SEDE AURORA;RS
7041;SEDE CHAPARRAL;PR
8169;SEDE INDEPENDENCIA;RS
8049;SEDE NOVA;RS
7261;SEDE NOVA SANT'ANA;PR
8669;SEDE OLDEMBURG;SC
7262;SEDE PROGRESSO;PR
7263;SEDE PROGRESSO;PR
9097;SEGREDO;RS
8050;SEGREDO;RS
8346;SEIVAL;RS
9098;SEIVAL;RS
9099;SELBACH;RS
4674;SELMA;MT
7264;SELVA;PR
3706;SELVIRIA;MS
3881;SEM PEIXE;MG
550;SENA MADUREIRA;AC
1817;SENADOR ALEXANDRE COSTA;MA
3882;SENADOR AMARAL;MG
2377;SENADOR CANEDO;GO
2078;SENADOR CARLOS JEREISSATI;CE
3883;SENADOR CORTES;MG
7820;SENADOR ELOI DE SOUZA;RN
3884;SENADOR FIRMINO;MG
7821;SENADOR GEORGINO AVELINO;RN
545;SENADOR GUIOMARD;AC
3885;SENADOR JOSE BENTO;MG
5177;SENADOR JOSE PORFIRIO;PA
1818;SENADOR LA ROQUE;MA
3886;SENADOR MELO VIANA;MG
3887;SENADOR MODESTINO GONCALVES;MG
3987;SENADOR MOURAO;MG
2079;SENADOR POMPEU;CE
69;SENADOR RUI PALMEIRA;AL
2059;SENADOR SA;CE
9100;SENADOR SALGADO FILHO;RS
7265;SENGES;PR
7266;SENHOR BOM JESUS DOS GRAMADOS;PR
1090;SENHOR DO BONFIM;BA
3988;SENHORA DA GLORIA;MG
3989;SENHORA DA PENHA;MG
3990;SENHORA DAS DORES;MG
3863;SENHORA DE OLIVEIRA;MG
3864;SENHORA DO CARMO;MG
3865;SENHORA DO PORTO;MG
3866;SENHORA DOS REMEDIOS;MG
9101;SENTINELA DO SUL;RS
1091;SENTO SE;BA
9102;SERAFIM SCHMIDT;RS
9103;SERAFINA CORREA;RS
3867;SERENO;MG
869;SERENO DE CIMA;CE
1092;SERGI;BA
3976;SERICITA;MG
5535;SERIDO;PB
7893;SERINGUEIRAS;RO
9104;SERIO;RS
3977;SERITINGA;MG
7537;SEROPEDICA;RJ
2324;SERRA;ES
9196;SERRA ALTA;SC
3978;SERRA AZUL;MG
9597;SERRA AZUL;SP
3979;SERRA AZUL DE MINAS;MG
3980;SERRA BONITA;MG
5537;SERRA BRANCA;PB
5593;SERRA BRANCA;PE
7757;SERRA CAIADA;RN
5947;SERRA DA CACHOEIRA;PE
1093;SERRA DA CANABRAVA;BA
3981;SERRA DA CANASTRA;MG
70;SERRA DA MANDIOCA;AL
659;SERRA DA MASSA;AL
5538;SERRA DA RAIZ;PB
3982;SERRA DA SAUDADE;MG
7758;SERRA DA TAPUIA;RN
10725;SERRA DAS ARARAS; MG
7841;SERRA DE SAO BENTO;RN
3984;SERRA DO CAMAPUA;MG
4221;SERRA DO CIPO;MG
870;SERRA DO FELIX;CE
7759;SERRA DO MEL;RN
210;SERRA DO NAVIO;AP
7986;SERRA DO PONTAO;RS
1094;SERRA DO RAMALHO;BA
3985;SERRA DO SALITRE;MG
286;SERRA DO SAO FRANCISCO;BA
71;SERRA DO SAO JOSE;AL
5594;SERRA DO VENTO;PE
3239;SERRA DOS AIMORES;MG
7025;SERRA DOS DOURADOS;PR
9105;SERRA DOS GREGORIOS;RS
3240;SERRA DOS LEMES;MG
2378;SERRA DOURADA;GO
1095;SERRA DOURADA;BA
1096;SERRA GRANDE;BA
5539;SERRA GRANDE;PB
1097;SERRA GRANDE;BA
9882;SERRA NEGRA;SP
6020;SERRA NEGRA;PE
7299;SERRA NEGRA;PR
7760;SERRA NEGRA DO NORTE;RN
3986;SERRA NOVA;MG
4917;SERRA NOVA DOURADA;MT
5178;SERRA PELADA;PA
2325;SERRA PELADA;ES
1098;SERRA PRETA;BA
5557;SERRA REDONDA;PB
5595;SERRA TALHADA;PE
871;SERRAGEM;CE
9598;SERRANA;SP
3236;SERRANIA;MG
2974;SERRANO DO MARANHAO;MA
2671;SERRANOPOLIS;GO
3956;SERRANOPOLIS DE MINAS;MG
7300;SERRANOPOLIS DO IGUACU;PR
3957;SERRANOS;MG
5558;SERRARIA;PB
7301;SERRARIA KLAS;PR
7761;SERRINHA;RN
7303;SERRINHA;PR
6706;SERRINHA;RJ
7302;SERRINHA;PR
459;SERRINHA;BA
7538;SERRINHA;RJ
8832;SERRINHA;RS
5968;SERRINHA DA PRATA;PE
7762;SERRINHA DOS PINTOS;RN
8399;SERRINHA VELHA;RS
5596;SERRITA;PE
3958;SERRO;MG
5597;SERROLANDIA;PE
1099;SERROLANDIA;BA
873;SERROTA;CE
872;SERROTA;CE
875;SERROTE;CE
874;SERROTE;CE
1442;SERROTE DO MEIO;CE
6004;SERROTE DO URUBU;PE
5998;SERROTE DOS BOIS DE CIMA;PE
7304;SERTANEJA;PR
5598;SERTANIA;PE
7305;SERTANOPOLIS;PR
8833;SERTAO;RS
8834;SERTAO SANTANA;RS
9782;SERTAOZINHO;SP
5540;SERTAOZINHO;PB
3959;SERTAOZINHO;MG
7306;SERTAOZINHO;PR
8835;SERTAOZINHO;RS
5599;SERTAOZINHO DE BAIXO;PE
9783;SETE BARRAS;SP
3960;SETE CACHOEIRAS;MG
8837;SETE DE SETEMBRO;RS
8838;SETE DE SETEMBRO;RS
8836;SETE DE SETEMBRO;RS
3961;SETE LAGOAS;MG
8839;SETE LAGOAS;RS
7539;SETE PONTES;RJ
3707;SETE QUEDAS;MS
7307;SETE SALTOS DE CIMA;PR
3962;SETUBINHA;MG
8144;SEVERIANO DE ALMEIDA;RS
7763;SEVERIANO MELO;RN
9878;SEVERINIA;SP
9197;SIDEROPOLIS;SC
3708;SIDROLANDIA;MS
6155;SIGEFREDO PACHECO;PI
3963;SILVA CAMPOS;MG
7540;SILVA JARDIM;RJ
8840;SILVA JARDIM;RS
3964;SILVA XAVIER;MG
9879;SILVANIA;SP
2672;SILVANIA;GO
3965;SILVANO;MG
10640;SILVANOPOLIS;TO
8841;SILVEIRA;RS
3966;SILVEIRA CARVALHO;MG
8842;SILVEIRA MARTINS;RS
3967;SILVEIRANIA;MG
9562;SILVEIRAS;SP
90;SILVES;AM
3968;SILVESTRE;MG
3969;SILVIANOPOLIS;MG
1433;SIMAO;CE
3237;SIMAO CAMPOS;MG
9689;SIMAO DIAS;SE
3238;SIMAO PEREIRA;MG
9563;SIMOES;SP
6232;SIMOES;PI
1100;SIMOES FILHO;BA
2673;SIMOLANDIA;GO
3970;SIMONESIA;MG
9564;SIMONSEN;SP
6240;SIMPLICIO MENDES;PI
8843;SINIMBU;RS
4675;SINOP;MT
7308;SIQUEIRA BELO;PR
6300;SIQUEIRA CAMPOS;PR
4692;SIRIJI;PE
4693;SIRINHAEM;PE
8844;SIRIO;RS
9690;SIRIRI;SE
876;SITIA;CE
8350;SITIO ALTO;RS
8266;SITIO CASSEMIRO;RS
2674;SITIO D'ABADIA;GO
1081;SITIO DA BARAUNA;BA
8192;SITIO DO HERVAL;RS
1350;SITIO DO MATO;BA
1351;SITIO DO MEIO;BA
1352;SITIO DO QUINTO;BA
4694;SITIO DOS NUNES;PE
6019;SITIO DOS REMEDIOS;PE
8845;SITIO GABRIEL;RS
1353;SITIO GRANDE;BA
2975;SITIO NOVO;MA
7764;SITIO NOVO;RN
1354;SITIO NOVO;BA
10635;SITIO NOVO DO TOCANTINS;TO
877;SITIOS NOVOS;CE
878;SIUPE;CE
1355;SOARES;BA
8846;SOBRADINHO;RS
1356;SOBRADINHO;BA
5541;SOBRADO;PB
2046;SOBRAL;CE
3971;SOBRAL PINTO;MG
3972;SOBRALIA;MG
2326;SOBREIRO;ES
7309;SOCAVAO;PR
9565;SOCORRO;SP
6156;SOCORRO DO PIAUI;PI
7541;SODRELANDIA;RJ
9566;SODRELIA;SP
5542;SOLANEA;PB
5524;SOLEDADE;PB
2047;SOLEDADE;CE
9082;SOLEDADE;RS
3973;SOLEDADE DE MINAS;MG
9567;SOLEMAR;SP
4695;SOLIDAO;PE
2048;SOLONOPOLE;CE
9198;SOMBRIO;SC
4676;SONHO AZUL;MT
3709;SONORA;MS
2327;SOORETAMA;ES
3974;SOPA;MG
9568;SOROCABA;SP
9199;SOROCABA DO SUL;SC
4677;SORRISO;MT
5509;SOSSEGO;PB
8382;SOSSEGO;RS
7542;SOSSEGO;RJ
5179;SOURE;PA
5510;SOUSA;PB
2675;SOUSANIA;GO
9569;SOUSAS;SP
8074;SOUTO NETO;RS
1357;SOUTO SOARES;BA
9083;SOUZA RAMOS;RS
2412;SOUZALANDIA;GO
2049;SUASSURANA;CE
7482;SUBAIO;RJ
1358;SUBAUMA;BA
3075;SUCANGA;MG
2050;SUCATINGA;CE
2051;SUCESSO;CE
10641;SUCUPIRA;TO
1819;SUCUPIRA DO NORTE;MA
1820;SUCUPIRA DO RIACHAO;MA
236;SUCURIJU;AP
5511;SUCURU;PB
9570;SUD MENNUCCI;SP
9571;SUINANA;SP
9200;SUL BRASIL;SC
7311;SULINA;PR
9572;SUMARE;SP
7312;SUMARE;PR
5512;SUME;PB
7463;SUMIDOURO;RJ
4678;SUMIDOURO;MT
4696;SURUBIM;PE
7464;SURUI;RJ
9084;SUSPIRO;RS
2052;SUSSUANHA;CE
6157;SUSSUAPARA;PI
1359;SUSSUARANA;BA
9573;SUSSUI;SP
7313;SUSSUI;PR
7314;SUTIS;PR
9574;SUZANAPOLIS;SP
9784;SUZANO;SP
8051;TABAI;RS
2053;TABAINHA;CE
3975;TABAJARA;MG
7894;TABAJARA;RO
9085;TABAJARA;RS
9575;TABAJARA;SP
4679;TABAPORA;MT
9785;TABAPUA;SP
91;TABATINGA;AM
9576;TABATINGA;SP
4426;TABAUNA;MG
4697;TABIRA;PE
9577;TABOAO DA SERRA;SP
8351;TABOAOZINHO;RS
7465;TABOAS;RJ
7967;TABOCA;RR
4819;TABOCAS;PE
660;TABOCAS;AL
292;TABOCAS DO BREJO VELHO;BA
2054;TABOLEIRO;CE
293;TABOLEIRO DO CASTRO;BA
72;TABOLEIRO DO PINTO;AL
7765;TABOLEIRO GRANDE;RN
73;TABOQUINHA;AL
5956;TABOQUINHA;PE
1360;TABOQUINHAS;BA
4427;TABUAO;MG
4428;TABULEIRO;MG
2055;TABULEIRO DO NORTE;CE
4820;TACAIMBO;PE
6010;TACARATU;PE
9578;TACIBA;SP
5550;TACIMA;PB
3710;TACURU;MS
1361;TAGUA;BA
9579;TAGUAI;SP
10642;TAGUATINGA;TO
9580;TAIACU;SP
9581;TAIACUPEBA;SP
2056;TAIBA;CE
5180;TAILANDIA;PA
8334;TAIM;RS
9086;TAIM;RS
9087;TAINHAS;RS
8697;TAIO;SC
4429;TAIOBEIRAS;MG
7315;TAIPA;PR
10643;TAIPAS DO TOCANTINS;TO
7766;TAIPU;RN
9799;TAIUVA;SP
10401;TALHADO;SP
10537;TALISMA;TO
4737;TAMANDARE;PE
3711;TAMANDARE;MS
8318;TAMANDUA;RS
8831;TAMANDUA;RS
7316;TAMARANA;PR
7317;TAMBARUTACA;PR
10402;TAMBAU;SP
5513;TAMBAUZINHO;PB
7406;TAMBOARA;PR
4738;TAMBOATA;PE
10538;TAMBORIL;TO
2057;TAMBORIL;CE
6158;TAMBORIL DO PIAUI;PI
1362;TAMBURIL;BA
7466;TAMOIOS;RJ
10403;TANABI;SP
7767;TANGARA;RN
8698;TANGARA;SC
4680;TANGARA DA SERRA;MT
7467;TANGUA;RJ
1363;TANHACU;BA
8810;TANQUE;RS
74;TANQUE D'ARCA;AL
6229;TANQUE DO PIAUI;PI
7407;TANQUE GRANDE;PR
1364;TANQUE NOVO;BA
2058;TANQUES;CE
5545;TANQUES;PB
1365;TANQUINHO;BA
1238;TANQUINHO DO POCO;BA
4430;TAPARUBA;MG
92;TAPAUA;AM
7280;TAPEJARA;PR
8811;TAPEJARA;RS
7468;TAPERA;RJ
8812;TAPERA;RS
8813;TAPERA;RS
868;TAPERA;CE
5514;TAPEROA;PB
1078;TAPEROA;BA
844;TAPERUABA;CE
8814;TAPES;RS
10404;TAPINAS;SP
4431;TAPIRA;MG
7281;TAPIRA;PR
4432;TAPIRAI;MG
10405;TAPIRAI;SP
4739;TAPIRAIM;PE
1079;TAPIRAIPE;BA
1080;TAPIRAMA;BA
1349;TAPIRAMUTA;BA
1328;TAPIRANGA;BA
4681;TAPIRAPUA;MT
10406;TAPIRATIBA;SP
7282;TAPUI;PR
1329;TAPUIA;BA
845;TAPUIARA;CE
1487;TAPUIO;CE
4433;TAPUIRAMA;MG
4682;TAPURAH;MT
8815;TAQUARA;RS
7283;TAQUARA;PR
661;TAQUARA;AL
9201;TAQUARA VERDE;SC
3286;TAQUARACU DE MINAS;MG
8230;TAQUARAL;RS
8352;TAQUARAL;RS
9900;TAQUARAL;SP
8231;TAQUARAL;RS
8353;TAQUARAL;RS
10407;TAQUARAL;SP
2676;TAQUARAL DE GOIAS;GO
3244;TAQUARAL DE GUANHAES;MG
10539;TAQUARALTO;TO
75;TAQUARANA;AL
9202;TAQUARAS;SC
1330;TAQUARENDI;BA
8816;TAQUARI;RS
3712;TAQUARI;MS
7284;TAQUARI DOS POLACOS;PR
6296;TAQUARI DOS RUSSOS;PR
8817;TAQUARICHIM;RS
1331;TAQUARINHA;BA
9548;TAQUARITINGA;SP
4740;TAQUARITINGA DO NORTE;PE
9549;TAQUARITUBA;SP
9550;TAQUARIVAI;SP
8818;TAQUARUCU DO SUL;RS
6297;TAQUARUNA;PR
3818;TAQUARUSSU;MS
10540;TAQUARUSSU DO TOCANTINS;TO
4741;TARA;PE
9551;TARABAI;SP
530;TARAUACA;AC
846;TARGINOS;CE
7902;TARILANDIA;RO
7469;TARITUBA;RJ
847;TARRAFAS;CE
1332;TARTARUGA;BA
237;TARTARUGALZINHO;AP
3287;TARUACU;MG
9552;TARUMA;SP
4434;TARUMIRIM;MG
2955;TASSO FRAGOSO;MA
76;TATUAMUNHA;AL
9553;TATUI;SP
5181;TATUTEUA;PA
848;TAUA;CE
1333;TAUAPE;BA
4742;TAUAPIRANGA;PE
5270;TAUARI;PA
5271;TAUARIZINHO;PA
9554;TAUBATE;SP
3781;TAUNAY;MS
5587;TAVARES;PB
8819;TAVARES;RS
2677;TAVEIRA;GO
4435;TEBAS;MG
9555;TECAINDA;SP
93;TEFE;AM
5588;TEIXEIRA;PB
1334;TEIXEIRA DE FREITAS;BA
7285;TEIXEIRA SOARES;PR
4436;TEIXEIRAS;MG
7895;TEIXEIROPOLIS;RO
4437;TEJUCO;MG
849;TEJUCUOCA;CE
4743;TEJUCUPAPO;PE
9556;TEJUPA;SP
7286;TELEMACO BORBA;PR
9691;TELHA;SE
5797;TENEBRE;PE
7768;TENENTE ANANIAS;RN
7769;TENENTE LAURENTINO CRUZ;RN
8820;TENENTE PORTELA;RS
5515;TENORIO;PB
5272;TENTUGAL;PA
1335;TEODORO SAMPAIO;BA
9876;TEODORO SAMPAIO;SP
1336;TEOFILANDIA;BA
4438;TEOFILO OTONI;MG
7287;TEOLANDIA;PR
290;TEOLANDIA;BA
77;TEOTONIO VILELA;AL
3782;TERENOS;MS
6233;TERESINA;PI
2678;TERESINA DE GOIAS;GO
7470;TERESOPOLIS;RJ
7288;TEREZA BREDA;PR
7291;TEREZA CRISTINA;PR
4744;TEREZINHA;PE
2679;TEREZOPOLIS DE GOIAS;GO
9877;TERMAS DE IBIRA;SP
5273;TERRA ALTA;PA
7292;TERRA BOA;PR
4311;TERRA BRANCA;MG
8821;TERRA DE AREIA;RS
291;TERRA NOVA;BA
167;TERRA NOVA;AM
4745;TERRA NOVA;PE
7293;TERRA NOVA;PR
9557;TERRA NOVA D'OESTE;SP
4683;TERRA NOVA DO NORTE;MT
7294;TERRA RICA;PR
7295;TERRA ROXA;PR
4684;TERRA ROXA;MT
9558;TERRA ROXA;SP
5274;TERRA SANTA;PA
5993;TERRA VERMELHA;PE
8822;TESOURAS;RS
4685;TESOURO;MT
8823;TEUTONIA;RS
7896;THEOBROMA;RO
850;TIANGUA;CE
8824;TIARAJU;RS
7296;TIBAGI;PR
7770;TIBAU;RN
7771;TIBAU DO SUL;RN
9559;TIBIRICA;SP
9560;TIBIRICA DO PARANAPANEMA;SP
9561;TIETE;SP
9203;TIGIPIO;SC
9204;TIGRINHOS;SC
5275;TIJOCA;PA
1337;TIJUACU;BA
9205;TIJUCAS;SC
7297;TIJUCAS DO SUL;PR
6298;TIJUCO PRETO;PR
7298;TIJUCO PRETO;PR
4746;TIMBAUBA;PE
7772;TIMBAUBA DOS BATISTAS;RN
1484;TIMBAUBA DOS MARINHEIROS;CE
8825;TIMBAUVA;RS
9206;TIMBE DO SUL;SC
2714;TIMBIRAS;MA
9207;TIMBO;SC
9208;TIMBO GRANDE;SC
5276;TIMBOTEUA;PA
6299;TIMBU VELHO;PR
2328;TIMBUI;ES
9786;TIMBURI;SP
2715;TIMON;MA
851;TIMONHA;CE
4747;TIMORANTE;PE
4312;TIMOTEO;MG
7386;TINDIQUERA;PR
8178;TIO HUGO;RS
852;TIPI;CE
1338;TIQUARUCU;BA
7387;TIRADENTES;PR
7388;TIRADENTES;PR
4313;TIRADENTES;MG
8826;TIRADENTES DO SUL;RS
4314;TIROS;MG
4315;TOBATI;MG
9692;TOBIAS BARRETO;SE
3954;TOCANDIRA;MG
10552;TOCANTINIA;TO
10553;TOCANTINOPOLIS;TO
3955;TOCANTINS;MG
7471;TOCOS;RJ
3235;TOCOS DO MOJI;MG
2329;TODOS OS SANTOS;ES
10381;TOLEDO;SP
7389;TOLEDO;PR
3159;TOLEDO;MG
3060;TOLEDOS;MG
9693;TOMAR DO GERU;SE
4405;TOMAS GONZAGA;MG
7390;TOMAZ COELHO;PR
7391;TOMAZINA;PR
4406;TOMBOS;MG
853;TOME;CE
5277;TOME-ACU;PA
94;TONANTINS;AM
4407;TOPAZIO;MG
4686;TORICUEYJE;MT
4748;TORITAMA;PE
4918;TORIXOREU;MT
4408;TORNEIROS;MG
8827;TOROPI;RS
8142;TOROQUA;RS
8143;TORQUATO SEVERO;RS
10382;TORRE DE PEDRA;SP
4409;TORREOES;MG
8828;TORRES;RS
10383;TORRINHA;SP
8829;TORRINHAS;RS
8830;TOURO PASSO;RS
7773;TOUROS;RN
10384;TRABIJU;SP
5278;TRACUATEUA;PA
4749;TRACUNHAEM;PE
1306;TRACUPA;BA
78;TRAIPU;AL
5279;TRAIRAO;PA
854;TRAIRI;CE
7810;TRAIRI;RN
7472;TRAJANO DE MORAIS;RJ
8809;TRAMANDAI;RS
280;TRANCOSO;BA
4750;TRAPIA;PE
856;TRAPIA;CE
855;TRAPIA;CE
7473;TRAVESSAO;RJ
8998;TRAVESSEIRO;RS
1339;TREMEDAL;BA
10385;TREMEMBE;SP
8999;TRENTIN;RS
10386;TRES ALIANCAS;SP
9000;TRES ARROIOS;RS
8873;TRES BARRAS;RS
8670;TRES BARRAS;SC
3270;TRES BARRAS DA ESTRADA REAL;MG
7392;TRES BARRAS DO PARANA;PR
7393;TRES BICOS;PR
7394;TRES BOCAS;PR
8874;TRES CACHOEIRAS;RS
7395;TRES CAPOES;PR
4410;TRES CORACOES;MG
8875;TRES COROAS;RS
7396;TRES CORREGOS;PR
8285;TRES DE MAIO;RS
8876;TRES FORQUILHAS;RS
10387;TRES FRONTEIRAS;SP
4411;TRES ILHAS;MG
7474;TRES IRMAOS;RJ
4751;TRES LADEIRAS;PE
3783;TRES LAGOAS;MS
6294;TRES LAGOAS;PR
4412;TRES MARIAS;MG
8251;TRES MARTIRES;RS
8877;TRES PALMEIRAS;RS
8878;TRES PASSOS;RS
8301;TRES PINHEIROS;RS
6295;TRES PINHEIROS;PR
7397;TRES PLACAS;PR
4413;TRES PONTAS;MG
10388;TRES PONTES;SP
4919;TRES PONTES;MT
2681;TRES RANCHOS;GO
6711;TRES RIOS;RJ
8879;TRES VENDAS;RS
8671;TREVISO;SC
2375;TREVO DO JOSE ROSARIO;GO
8699;TREZE DE MAIO;SC
8302;TREZE DE MAIO;RS
9302;TREZE TILIAS;SC
7398;TRIANGULO;PR
1480;TRIANGULO;CE
857;TRICI;CE
4414;TRIMONTE;MG
4752;TRINDADE;PE
2682;TRINDADE;GO
7399;TRINDADE;PR
8880;TRINDADE DO SUL;RS
7400;TRIOLANDIA;PR
5516;TRIUNFO;PB
1415;TRIUNFO;CE
7930;TRIUNFO;RO
4753;TRIUNFO;PE
8229;TRIUNFO;RS
6712;TRIUNFO;RJ
8881;TRIUNFO;RS
1340;TRIUNFO DO SINCORA;BA
7811;TRIUNFO POTIGUAR;RN
2716;TRIZIDELA DO VALE;MA
858;TROIA;CE
2683;TROMBAS;GO
9303;TROMBUDO CENTRAL;SC
7401;TRONCO;PR
8882;TRONQUEIRAS;RS
859;TRUSSU;CE
9304;TUBARAO;SC
1341;TUCANO;BA
5280;TUCUMA;PA
860;TUCUNDUBA;CE
8883;TUCUNDUVA;RS
861;TUCUNS;CE
5281;TUCURUI;PA
2717;TUFILANDIA;MA
862;TUINA;CE
8884;TUIUTI;RS
10389;TUIUTI;SP
4415;TUIUTINGA;MG
10390;TUJUGUABA;SP
4416;TUMIRITINGA;MG
9305;TUNAPOLIS;SC
8885;TUNAS;RS
7402;TUNAS DO PARANA;PR
7403;TUNEIRAS DO OESTE;PR
8804;TUNEL VERDE;RS
2778;TUNTUM;MA
10391;TUPA;SP
4417;TUPACIGUARA;MG
4754;TUPANACI;PE
5963;TUPANATINGA;PE
8141;TUPANCI;RS
8805;TUPANCI DO SUL;RS
8140;TUPANCIRETA;RS
8806;TUPANDI;RS
8807;TUPANTUBA;RS
4755;TUPAOCA;PE
4418;TUPARECE;MG
8808;TUPARENDI;RS
5964;TUPARETAMA;PE
7404;TUPASSI;PR
10392;TUPI;SP
10393;TUPI PAULISTA;SP
8981;TUPI SILVEIRA;RS
8982;TUPINAMBA;RS
7405;TUPINAMBA;PR
2684;TUPIRACABA;GO
10572;TUPIRAMA;TO
10541;TUPIRATA;TO
10573;TUPIRATINS;TO
9306;TUPITINGA;SC
2779;TURIACU;MA
10394;TURIBA DO SUL;SP
2780;TURILANDIA;MA
10395;TURIUBA;SP
9874;TURMALINA;SP
4419;TURMALINA;MG
8052;TURUCU;RS
863;TURURU;CE
2685;TURVANIA;GO
1783;TURVELANDIA;GO
8983;TURVINHO;RS
9875;TURVINIA;SP
7364;TURVO;PR
9519;TURVO;SC
3285;TURVOLANDIA;MG
2781;TUTOIA;MA
